Date;US dollar (USD);Euro (EUR)
07.03.2006;553.0;465.27
08.03.2006;544.75;457.02
09.03.2006;550.1;461.44
10.03.2006;535.0;450.3
13.03.2006;543.5;455.71
14.03.2006;545.8;454.13
15.03.2006;556.5;462.42
16.03.2006;552.75;454.77
17.03.2006;552.75;454.13
20.03.2006;555.75;456.52
21.03.2006;547.5;452.8
22.03.2006;550.75;455.64
23.03.2006;546.5;456.04
24.03.2006;556.75;463.44
27.03.2006;565.0;469.64
28.03.2006;567.5;469.61
29.03.2006;565.0;470.85
30.03.2006;584.0;480.99
31.03.2006;582.0;480.93
03.04.2006;587.0;484.54
04.04.2006;588.0;479.55
05.04.2006;586.5;478.01
06.04.2006;592.5;484.46
07.04.2006;589.75;486.85
10.04.2006;597.25;493.41
11.04.2006;597.75;492.89
12.04.2006;597.25;493.17
13.04.2006;593.0;490.55
14.04.2006;593.0;490.55
17.04.2006;593.0;482.88
18.04.2006;614.75;500.51
19.04.2006;624.75;506.57
20.04.2006;625.0;507.86
21.04.2006;623.5;505.33
24.04.2006;622.5;503.38
25.04.2006;634.75;511.71
26.04.2006;635.5;510.79
27.04.2006;638.0;508.79
28.04.2006;644.0;511.25
01.05.2006;644.0;510.36
02.05.2006;661.0;522.8
03.05.2006;673.6;534.16
04.05.2006;673.5;530.84
05.05.2006;678.0;532.24
08.05.2006;675.5;531.16
09.05.2006;691.25;541.67
10.05.2006;699.9;546.95
11.05.2006;715.5;558.09
12.05.2006;725.0;562.78
15.05.2006;687.5;535.79
16.05.2006;692.0;538.58
17.05.2006;699.5;547.06
18.05.2006;693.5;541.35
19.05.2006;651.5;512.77
22.05.2006;652.5;509.19
23.05.2006;666.75;518.89
24.05.2006;648.5;508.17
25.05.2006;642.5;502.76
26.05.2006;642.25;504.89
29.05.2006;642.25;503.51
30.05.2006;660.5;512.47
31.05.2006;653.0;508.39
01.06.2006;625.0;487.6
02.06.2006;632.25;488.96
05.06.2006;641.8;495.92
06.06.2006;627.0;489.29
07.06.2006;617.75;483.54
08.06.2006;614.0;485.86
09.06.2006;616.0;487.13
12.06.2006;609.2;484.09
13.06.2006;586.5;466.87
14.06.2006;567.75;449.97
15.06.2006;569.5;451.18
16.06.2006;574.0;454.13
19.06.2006;571.0;454.85
20.06.2006;567.0;450.95
21.06.2006;574.6;454.53
22.06.2006;584.5;464.83
23.06.2006;579.6;463.07
26.06.2006;583.5;464.88
27.06.2006;588.75;467.43
28.06.2006;582.75;465.18
29.06.2006;589.25;469.95
30.06.2006;613.5;479.8
03.07.2006;622.95;486.58
04.07.2006;622.0;485.99
05.07.2006;623.0;489.88
06.07.2006;626.0;490.88
07.07.2006;631.5;492.49
10.07.2006;626.0;491.42
11.07.2006;630.75;494.69
12.07.2006;650.0;512.32
13.07.2006;649.5;511.68
14.07.2006;663.25;524.95
17.07.2006;652.5;521.23
18.07.2006;645.0;516.31
19.07.2006;641.6;510.6
20.07.2006;642.5;508.05
21.07.2006;634.0;499.74
24.07.2006;605.7;479.74
25.07.2006;618.75;490.02
26.07.2006;614.3;486.94
27.07.2006;639.0;501.83
28.07.2006;637.1;499.08
31.07.2006;632.5;495.63
01.08.2006;637.25;500.1
02.08.2006;654.4;510.83
03.08.2006;644.4;503.75
04.08.2006;652.25;505.84
07.08.2006;649.75;505.27
08.08.2006;646.0;503.21
09.08.2006;649.0;503.71
10.08.2006;644.75;504.72
11.08.2006;644.5;504.88
14.08.2006;624.6;490.09
15.08.2006;625.5;489.19
16.08.2006;629.75;489.98
17.08.2006;625.5;486.32
18.08.2006;613.9;478.84
21.08.2006;625.0;483.76
22.08.2006;622.75;486.01
23.08.2006;628.1;490.88
24.08.2006;623.75;487.51
25.08.2006;621.25;487.39
28.08.2006;621.25;485.71
29.08.2006;613.4;480.89
30.08.2006;617.75;481.43
31.08.2006;623.5;487.09
01.09.2006;621.05;485.06
04.09.2006;626.75;487.19
05.09.2006;637.75;497.99
06.09.2006;635.4;496.85
07.09.2006;621.5;488.16
08.09.2006;610.0;481.51
11.09.2006;588.0;463.27
12.09.2006;590.7;465.5
13.09.2006;589.0;464.6
14.09.2006;584.4;458.37
15.09.2006;573.6;453.42
18.09.2006;580.5;457.61
19.09.2006;583.5;459.3
20.09.2006;580.25;456.8
21.09.2006;578.75;454.96
22.09.2006;589.0;460.07
25.09.2006;584.75;459.01
26.09.2006;591.0;466.29
27.09.2006;593.75;467.21
28.09.2006;603.0;475.23
29.09.2006;599.25;473.06
02.10.2006;600.6;471.26
03.10.2006;582.25;457.06
04.10.2006;573.6;452.1
05.10.2006;573.3;451.83
06.10.2006;560.75;445.52
09.10.2006;575.25;456.46
10.10.2006;571.4;455.72
11.10.2006;574.1;457.5
12.10.2006;573.0;457.08
13.10.2006;586.1;469.09
16.10.2006;595.1;475.45
17.10.2006;590.0;470.51
18.10.2006;594.0;474.69
19.10.2006;597.25;474.14
20.10.2006;596.6;473.36
23.10.2006;582.75;464.32
24.10.2006;575.6;458.77
25.10.2006;580.75;461.37
26.10.2006;596.25;470.62
27.10.2006;596.25;468.62
30.10.2006;608.5;478.51
31.10.2006;603.75;473.03
01.11.2006;614.1;480.8
02.11.2006;620.75;486.2
03.11.2006;622.75;490.22
06.11.2006;626.1;492.51
07.11.2006;625.75;488.85
08.11.2006;623.2;488.5
09.11.2006;625.25;488.72
10.11.2006;629.3;489.37
13.11.2006;623.5;486.6
14.11.2006;627.0;489.4
15.11.2006;617.75;482.33
16.11.2006;624.75;487.84
17.11.2006;620.5;483.73
20.11.2006;625.5;488.04
21.11.2006;624.5;486.88
22.11.2006;631.8;488.46
23.11.2006;630.25;486.66
24.11.2006;639.5;488.45
27.11.2006;638.75;486.72
28.11.2006;637.0;484.39
29.11.2006;637.5;484.7
30.11.2006;646.7;487.87
01.12.2006;648.75;486.48
04.12.2006;646.0;484.82
05.12.2006;645.9;485.37
06.12.2006;636.0;477.6
07.12.2006;627.75;472.12
08.12.2006;637.4;478.62
11.12.2006;626.75;474.25
12.12.2006;628.0;474.3
13.12.2006;624.0;471.96
14.12.2006;627.4;476.37
15.12.2006;623.75;476.53
18.12.2006;614.0;469.9
19.12.2006;620.5;471.15
20.12.2006;619.25;469.7
21.12.2006;620.5;471.34
22.12.2006;620.5;471.67
25.12.2006;620.5;471.67
26.12.2006;620.5;472.4
27.12.2006;628.5;478.84
28.12.2006;632.0;480.85
29.12.2006;632.0;479.28
01.01.2007;632.0;479.28
02.01.2007;639.75;481.83
03.01.2007;642.6;486.98
04.01.2007;628.7;480.31
05.01.2007;609.5;469.08
08.01.2007;609.5;468.54
09.01.2007;609.6;468.87
10.01.2007;608.4;469.93
11.01.2007;612.0;474.77
12.01.2007;619.75;479.22
15.01.2007;627.0;484.75
16.01.2007;627.05;484.94
17.01.2007;626.5;483.84
18.01.2007;635.0;490.37
19.01.2007;629.0;485.92
22.01.2007;639.0;493.19
23.01.2007;642.5;493.0
24.01.2007;642.1;495.28
25.01.2007;651.75;502.25
26.01.2007;645.5;500.21
29.01.2007;644.75;498.43
30.01.2007;645.2;497.97
31.01.2007;650.5;500.6
01.02.2007;660.2;506.97
02.02.2007;645.7;497.67
05.02.2007;649.4;502.42
06.02.2007;653.25;504.38
07.02.2007;653.75;502.25
08.02.2007;656.0;503.13
09.02.2007;664.5;511.25
12.02.2007;664.55;512.67
13.02.2007;667.8;513.16
14.02.2007;668.25;509.12
15.02.2007;664.75;505.8
16.02.2007;665.1;506.84
19.02.2007;670.75;510.44
20.02.2007;663.9;504.73
21.02.2007;661.25;503.6
22.02.2007;676.6;516.19
23.02.2007;683.0;518.74
26.02.2007;685.75;520.67
27.02.2007;676.2;510.55
28.02.2007;664.2;502.82
01.03.2007;670.4;509.25
02.03.2007;651.9;494.93
05.03.2007;636.75;486.11
06.03.2007;643.75;491.13
07.03.2007;646.4;491.73
08.03.2007;654.25;498.46
09.03.2007;652.25;497.39
12.03.2007;647.75;491.26
13.03.2007;650.8;493.05
14.03.2007;643.25;486.33
15.03.2007;648.5;489.53
16.03.2007;653.2;490.89
19.03.2007;655.0;492.54
20.03.2007;659.0;495.84
21.03.2007;658.75;495.13
22.03.2007;663.0;496.31
23.03.2007;656.25;493.37
26.03.2007;663.0;497.28
27.03.2007;664.0;497.47
28.03.2007;666.75;498.78
29.03.2007;661.0;495.74
30.03.2007;661.75;497.13
02.04.2007;658.25;492.17
03.04.2007;664.25;496.73
04.04.2007;672.25;502.64
05.04.2007;673.5;501.25
06.04.2007;673.5;501.25
09.04.2007;673.5;503.87
10.04.2007;677.4;503.92
11.04.2007;678.2;504.67
12.04.2007;677.25;501.8
13.04.2007;681.75;504.5
16.04.2007;686.5;506.7
17.04.2007;688.0;506.98
18.04.2007;688.75;507.05
19.04.2007;681.9;501.12
20.04.2007;691.4;508.63
23.04.2007;688.7;507.67
24.04.2007;688.4;505.34
25.04.2007;684.0;500.71
26.04.2007;673.0;494.65
27.04.2007;677.5;496.1
30.04.2007;677.0;496.06
01.05.2007;673.6;495.42
02.05.2007;669.5;492.44
03.05.2007;674.2;497.0
04.05.2007;688.8;506.94
07.05.2007;688.8;505.67
08.05.2007;684.25;505.86
09.05.2007;683.0;504.0
10.05.2007;673.5;498.41
11.05.2007;669.0;494.73
14.05.2007;670.2;495.03
15.05.2007;668.25;491.49
16.05.2007;667.75;491.95
17.05.2007;656.75;486.79
18.05.2007;657.0;486.87
21.05.2007;658.0;488.95
22.05.2007;662.0;491.74
23.05.2007;662.05;490.79
24.05.2007;659.0;490.49
25.05.2007;655.3;486.98
28.05.2007;655.3;486.98
29.05.2007;660.15;489.6
30.05.2007;652.65;485.95
31.05.2007;659.1;489.8
01.06.2007;666.5;496.7
04.06.2007;671.1;497.74
05.06.2007;671.5;496.58
06.06.2007;669.7;496.35
07.06.2007;668.75;496.9
08.06.2007;655.25;490.47
11.06.2007;650.3;487.32
12.06.2007;647.25;486.05
13.06.2007;647.65;486.79
14.06.2007;653.25;490.7
15.06.2007;653.1;488.7
18.06.2007;656.0;489.72
19.06.2007;656.3;489.47
20.06.2007;657.7;490.18
21.06.2007;650.5;485.5
22.06.2007;652.85;486.17
25.06.2007;650.75;483.74
26.06.2007;647.0;480.67
27.06.2007;642.1;478.06
28.06.2007;647.25;480.71
29.06.2007;650.5;481.66
02.07.2007;654.75;480.43
03.07.2007;654.25;480.66
04.07.2007;654.15;480.16
05.07.2007;651.0;478.69
06.07.2007;648.75;475.92
09.07.2007;661.25;485.23
10.07.2007;661.7;482.31
11.07.2007;663.0;481.27
12.07.2007;667.25;484.55
13.07.2007;666.5;483.87
16.07.2007;666.0;483.54
17.07.2007;666.5;483.48
18.07.2007;666.75;482.85
19.07.2007;674.5;487.97
20.07.2007;681.6;492.68
23.07.2007;682.0;493.58
24.07.2007;684.3;494.99
25.07.2007;674.75;492.32
26.07.2007;670.0;488.36
27.07.2007;660.5;483.69
30.07.2007;661.5;483.43
31.07.2007;665.5;486.17
01.08.2007;665.75;486.82
02.08.2007;666.25;487.26
03.08.2007;670.5;487.09
06.08.2007;671.5;486.75
07.08.2007;668.0;485.31
08.08.2007;675.5;488.87
09.08.2007;662.6;483.46
10.08.2007;668.5;488.72
13.08.2007;668.75;491.17
14.08.2007;668.35;492.47
15.08.2007;667.25;495.38
16.08.2007;662.25;494.16
17.08.2007;657.5;486.48
20.08.2007;659.5;489.26
21.08.2007;657.5;487.42
22.08.2007;659.5;487.96
23.08.2007;660.75;486.76
24.08.2007;660.85;484.55
27.08.2007;660.85;484.44
28.08.2007;666.0;488.18
29.08.2007;664.25;486.72
30.08.2007;666.0;488.4
31.08.2007;672.0;492.94
03.09.2007;672.0;493.72
04.09.2007;678.75;499.54
05.09.2007;680.25;498.33
06.09.2007;688.15;502.61
07.09.2007;701.0;509.32
10.09.2007;703.5;510.06
11.09.2007;704.15;508.98
12.09.2007;706.0;508.44
13.09.2007;704.5;507.53
14.09.2007;716.35;516.53
17.09.2007;719.0;518.48
18.09.2007;714.75;515.34
19.09.2007;725.15;519.54
20.09.2007;734.5;521.42
21.09.2007;737.0;522.94
24.09.2007;730.0;518.01
25.09.2007;728.5;515.81
26.09.2007;734.75;520.31
27.09.2007;731.75;517.08
28.09.2007;743.0;522.45
01.10.2007;742.5;521.33
02.10.2007;731.0;516.48
03.10.2007;730.25;516.24
04.10.2007;725.5;513.25
05.10.2007;737.0;521.12
08.10.2007;733.75;521.7
09.10.2007;736.0;522.41
10.10.2007;741.25;523.35
11.10.2007;749.0;526.08
12.10.2007;749.5;528.88
15.10.2007;758.85;533.48
16.10.2007;756.75;534.58
17.10.2007;762.5;537.1
18.10.2007;764.15;535.14
19.10.2007;763.0;535.42
22.10.2007;751.25;531.09
23.10.2007;758.25;532.42
24.10.2007;757.5;532.38
25.10.2007;767.5;536.47
26.10.2007;779.15;541.58
29.10.2007;788.5;547.44
30.10.2007;783.25;543.04
31.10.2007;789.5;545.71
01.11.2007;790.25;547.47
02.11.2007;796.5;550.01
05.11.2007;804.75;556.13
06.11.2007;822.5;565.25
07.11.2007;834.5;569.04
08.11.2007;841.1;572.62
09.11.2007;831.5;566.47
12.11.2007;803.5;552.75
13.11.2007;804.25;550.76
14.11.2007;813.5;553.76
15.11.2007;794.0;542.81
16.11.2007;789.75;539.72
19.11.2007;778.85;531.47
20.11.2007;795.5;538.21
21.11.2007;798.0;538.33
22.11.2007;803.25;540.96
23.11.2007;815.25;550.83
26.11.2007;830.0;559.32
27.11.2007;810.75;545.57
28.11.2007;801.75;543.32
29.11.2007;794.5;537.86
30.11.2007;783.5;533.77
03.12.2007;784.25;535.01
04.12.2007;797.5;540.55
05.12.2007;793.0;541.06
06.12.2007;801.5;548.18
07.12.2007;792.5;540.83
10.12.2007;809.5;550.17
11.12.2007;808.75;550.41
12.12.2007;814.0;554.55
13.12.2007;800.7;548.33
14.12.2007;789.5;546.92
17.12.2007;790.75;549.99
18.12.2007;804.25;558.41
19.12.2007;799.75;555.86
20.12.2007;795.25;554.39
21.12.2007;810.5;563.96
24.12.2007;810.5;562.71
25.12.2007;810.5;562.71
26.12.2007;810.5;558.87
27.12.2007;829.0;569.04
28.12.2007;833.75;567.0
31.12.2007;833.75;570.26
01.01.2008;833.75;570.26
02.01.2008;846.75;575.02
03.01.2008;858.85;583.36
04.01.2008;855.0;578.7
07.01.2008;859.25;583.83
08.01.2008;873.5;593.63
09.01.2008;877.0;597.88
10.01.2008;884.25;600.08
11.01.2008;891.0;602.37
14.01.2008;902.0;606.16
15.01.2008;913.0;614.67
16.01.2008;889.75;605.95
17.01.2008;888.25;604.72
18.01.2008;882.0;603.1
21.01.2008;871.25;601.73
22.01.2008;875.0;598.72
23.01.2008;888.25;610.21
24.01.2008;909.25;618.01
25.01.2008;918.25;624.77
28.01.2008;921.75;622.99
29.01.2008;924.5;626.04
30.01.2008;919.0;621.55
31.01.2008;923.25;623.56
01.02.2008;914.75;617.14
04.02.2008;893.75;603.25
05.02.2008;887.5;606.11
06.02.2008;903.0;616.07
07.02.2008;899.75;620.37
08.02.2008;916.25;632.05
11.02.2008;918.0;633.26
12.02.2008;917.0;628.45
13.02.2008;899.0;617.25
14.02.2008;906.0;619.59
15.02.2008;912.5;621.23
18.02.2008;903.25;616.51
19.02.2008;924.0;626.67
20.02.2008;920.0;628.09
21.02.2008;945.0;638.92
22.02.2008;943.0;636.54
25.02.2008;937.75;632.31
26.02.2008;937.0;629.6
27.02.2008;959.5;635.45
28.02.2008;959.75;632.31
29.02.2008;971.5;639.94
03.03.2008;988.5;650.26
04.03.2008;984.75;646.39
05.03.2008;974.5;638.24
06.03.2008;976.5;635.89
07.03.2008;972.5;633.32
10.03.2008;969.25;630.63
11.03.2008;970.0;632.85
12.03.2008;975.5;629.58
13.03.2008;995.0;638.58
14.03.2008;1003.5;643.04
17.03.2008;1011.25;641.47
18.03.2008;1006.75;637.81
19.03.2008;958.5;612.75
20.03.2008;925.75;600.49
21.03.2008;925.75;600.49
24.03.2008;925.75;601.35
25.03.2008;926.75;594.28
26.03.2008;946.75;600.75
27.03.2008;946.75;599.27
28.03.2008;934.25;592.85
31.03.2008;933.5;589.13
01.04.2008;887.75;569.23
02.04.2008;890.0;570.15
03.04.2008;896.5;573.39
04.04.2008;905.5;575.19
07.04.2008;926.5;589.66
08.04.2008;915.0;582.52
09.04.2008;917.0;581.23
10.04.2008;928.0;587.75
11.04.2008;927.75;586.44
14.04.2008;926.5;584.86
15.04.2008;929.75;588.32
16.04.2008;945.0;592.46
17.04.2008;946.0;594.84
18.04.2008;908.75;577.66
21.04.2008;918.5;577.0
22.04.2008;918.0;574.52
23.04.2008;898.5;565.9
24.04.2008;895.5;570.36
25.04.2008;891.5;569.3
28.04.2008;890.5;569.28
29.04.2008;880.0;563.81
30.04.2008;871.0;559.45
01.05.2008;853.0;552.09
02.05.2008;853.5;554.06
05.05.2008;853.5;551.3
06.05.2008;880.0;565.75
07.05.2008;868.25;563.87
08.05.2008;877.0;568.72
09.05.2008;876.0;567.63
12.05.2008;883.5;569.94
13.05.2008;865.0;558.61
14.05.2008;866.5;560.57
15.05.2008;881.25;569.37
16.05.2008;897.0;576.77
19.05.2008;906.5;584.29
20.05.2008;914.5;584.81
21.05.2008;923.0;585.38
22.05.2008;922.75;587.16
23.05.2008;927.5;588.2
26.05.2008;927.5;587.92
27.05.2008;906.75;576.79
28.05.2008;902.5;577.51
29.05.2008;883.0;568.49
30.05.2008;885.75;569.96
02.06.2008;888.25;572.01
03.06.2008;879.25;568.71
04.06.2008;883.5;571.9
05.06.2008;878.75;565.6
06.06.2008;890.5;565.95
09.06.2008;896.25;569.79
10.06.2008;878.0;567.09
11.06.2008;876.25;564.01
12.06.2008;862.25;559.19
13.06.2008;866.0;564.41
16.06.2008;888.25;574.51
17.06.2008;881.5;568.54
18.06.2008;887.5;571.97
19.06.2008;903.0;583.01
20.06.2008;907.5;580.52
23.06.2008;881.0;568.92
24.06.2008;889.5;570.47
25.06.2008;882.75;567.12
26.06.2008;909.5;577.52
27.06.2008;919.5;583.79
30.06.2008;930.25;590.43
01.07.2008;937.5;595.07
02.07.2008;935.25;589.49
03.07.2008;934.0;594.36
04.07.2008;931.25;593.46
07.07.2008;916.75;585.28
08.07.2008;921.0;587.39
09.07.2008;927.25;589.46
10.07.2008;939.5;594.85
11.07.2008;962.75;605.14
14.07.2008;968.0;608.9
15.07.2008;986.0;617.35
16.07.2008;977.5;617.83
17.07.2008;965.5;607.9
18.07.2008;959.75;605.44
21.07.2008;960.5;605.59
22.07.2008;961.5;607.14
23.07.2008;926.5;590.26
24.07.2008;928.0;592.16
25.07.2008;920.5;587.41
28.07.2008;923.5;586.81
29.07.2008;916.75;587.91
30.07.2008;897.5;576.89
31.07.2008;918.0;588.37
01.08.2008;912.5;586.38
04.08.2008;905.75;580.26
05.08.2008;882.0;569.53
06.08.2008;879.5;570.42
07.08.2008;871.5;566.77
08.08.2008;852.5;567.14
11.08.2008;852.5;568.35
12.08.2008;817.75;548.48
13.08.2008;818.5;550.51
14.08.2008;818.0;549.09
15.08.2008;786.5;535.42
18.08.2008;796.25;541.57
19.08.2008;788.75;536.47
20.08.2008;815.75;553.88
21.08.2008;833.5;560.05
22.08.2008;824.0;556.17
25.08.2008;824.0;557.59
26.08.2008;827.0;564.49
27.08.2008;827.0;562.3
28.08.2008;838.25;569.37
29.08.2008;833.0;565.8
01.09.2008;822.25;563.59
02.09.2008;798.5;549.87
03.09.2008;803.5;555.73
04.09.2008;805.75;560.15
05.09.2008;808.5;566.79
08.09.2008;808.0;568.79
09.09.2008;781.75;553.12
10.09.2008;775.75;551.92
11.09.2008;740.75;532.05
12.09.2008;750.25;529.3
15.09.2008;775.0;546.18
16.09.2008;779.5;552.0
17.09.2008;813.0;572.8
18.09.2008;863.0;600.31
19.09.2008;869.0;603.18
22.09.2008;889.0;607.39
23.09.2008;899.0;610.46
24.09.2008;896.0;611.0
25.09.2008;888.5;605.72
26.09.2008;902.0;617.53
29.09.2008;905.0;626.97
30.09.2008;884.5;629.69
01.10.2008;880.0;628.48
02.10.2008;852.0;617.28
03.10.2008;828.0;599.67
06.10.2008;875.5;648.57
07.10.2008;876.75;642.9
08.10.2008;903.5;662.12
09.10.2008;883.5;647.28
10.10.2008;900.5;666.74
13.10.2008;831.5;612.0
14.10.2008;832.5;610.72
15.10.2008;847.0;623.64
16.10.2008;802.5;598.66
17.10.2008;784.5;583.21
20.10.2008;795.0;597.41
21.10.2008;772.0;585.45
22.10.2008;744.0;576.43
23.10.2008;720.0;558.85
24.10.2008;712.5;559.44
27.10.2008;730.5;586.79
28.10.2008;730.5;585.57
29.10.2008;764.0;594.51
30.10.2008;755.25;587.72
31.10.2008;730.75;576.28
03.11.2008;729.5;571.75
04.11.2008;741.25;571.62
05.11.2008;753.75;577.25
06.11.2008;754.5;590.17
07.11.2008;735.25;575.07
10.11.2008;753.0;587.43
11.11.2008;733.75;584.85
12.11.2008;724.75;578.76
13.11.2008;713.5;567.69
14.11.2008;747.5;589.58
17.11.2008;734.0;580.6
18.11.2008;738.0;583.63
19.11.2008;762.0;602.18
20.11.2008;738.0;589.29
21.11.2008;774.5;619.13
24.11.2008;822.5;641.13
25.11.2008;820.5;631.74
26.11.2008;812.5;630.21
27.11.2008;814.0;632.21
28.11.2008;814.5;641.89
01.12.2008;778.0;617.68
02.12.2008;780.0;613.38
03.12.2008;766.25;603.8
04.12.2008;773.25;607.04
05.12.2008;749.0;590.83
08.12.2008;767.25;593.41
09.12.2008;767.75;595.39
10.12.2008;802.25;617.71
11.12.2008;827.75;625.61
12.12.2008;826.5;618.13
15.12.2008;826.0;604.18
16.12.2008;838.25;609.17
17.12.2008;870.0;607.29
18.12.2008;855.25;590.7
19.12.2008;835.75;599.86
22.12.2008;849.0;609.85
23.12.2008;843.5;605.01
24.12.2008;843.5;603.08
25.12.2008;843.5;603.08
26.12.2008;843.5;600.18
29.12.2008;880.25;618.33
30.12.2008;869.75;614.9
31.12.2008;869.75;625.7
01.01.2009;869.75;625.7
02.01.2009;874.5;627.6
05.01.2009;853.5;626.03
06.01.2009;848.25;633.85
07.01.2009;848.5;621.73
08.01.2009;855.75;623.82
09.01.2009;847.25;627.17
12.01.2009;827.0;619.41
13.01.2009;826.5;627.28
14.01.2009;821.5;624.05
15.01.2009;810.0;620.02
16.01.2009;833.75;629.2
19.01.2009;833.0;633.36
20.01.2009;853.25;660.79
21.01.2009;849.25;659.59
22.01.2009;860.0;663.58
23.01.2009;875.75;684.69
26.01.2009;910.25;693.13
27.01.2009;897.5;681.4
28.01.2009;895.25;676.99
29.01.2009;892.25;682.17
30.01.2009;919.5;717.52
02.02.2009;918.25;717.07
03.02.2009;904.5;697.46
04.02.2009;905.0;702.53
05.02.2009;920.0;716.59
06.02.2009;913.0;710.37
09.02.2009;895.0;684.8
10.02.2009;909.75;697.74
11.02.2009;938.0;727.05
12.02.2009;943.25;738.33
13.02.2009;935.5;724.66
16.02.2009;942.5;736.5
17.02.2009;968.0;769.81
18.02.2009;964.0;769.32
19.02.2009;980.5;772.63
20.02.2009;989.0;783.96
23.02.2009;985.75;774.14
24.02.2009;984.25;771.93
25.02.2009;978.5;770.75
26.02.2009;936.5;734.48
27.02.2009;952.0;749.58
02.03.2009;937.25;744.47
03.03.2009;913.75;727.25
04.03.2009;908.5;723.41
05.03.2009;913.0;727.61
06.03.2009;936.0;739.31
09.03.2009;923.75;731.05
10.03.2009;901.5;706.98
11.03.2009;899.5;704.19
12.03.2009;925.25;722.99
13.03.2009;928.0;719.88
16.03.2009;919.5;707.5
17.03.2009;915.5;705.78
18.03.2009;893.25;681.35
19.03.2009;956.5;696.68
20.03.2009;954.0;703.25
23.03.2009;949.25;699.62
24.03.2009;923.75;683.07
25.03.2009;929.0;686.14
26.03.2009;938.25;691.95
27.03.2009;924.0;694.42
30.03.2009;928.0;704.9
31.03.2009;916.5;690.29
01.04.2009;924.5;698.87
02.04.2009;897.75;667.84
03.04.2009;905.0;674.14
06.04.2009;870.25;649.15
07.04.2009;879.75;662.84
08.04.2009;880.0;665.15
09.04.2009;880.5;666.67
10.04.2009;880.5;666.67
13.04.2009;880.5;661.06
14.04.2009;887.5;669.48
15.04.2009;891.0;676.15
16.04.2009;880.5;667.58
17.04.2009;870.5;667.36
20.04.2009;877.0;678.77
21.04.2009;888.75;686.0
22.04.2009;886.0;680.78
23.04.2009;897.5;687.92
24.04.2009;907.5;684.83
27.04.2009;907.5;691.27
28.04.2009;891.0;681.32
29.04.2009;898.25;677.03
30.04.2009;883.25;666.55
01.05.2009;884.5;667.4
04.05.2009;884.5;662.89
05.05.2009;910.0;681.72
06.05.2009;910.0;684.21
07.05.2009;912.25;680.07
08.05.2009;907.0;672.62
11.05.2009;913.0;670.21
12.05.2009;917.0;672.02
13.05.2009;924.0;679.26
14.05.2009;925.25;680.91
15.05.2009;929.5;683.71
18.05.2009;921.0;682.63
19.05.2009;924.75;679.39
20.05.2009;939.5;681.66
21.05.2009;937.5;680.9
22.05.2009;959.75;686.05
25.05.2009;959.75;685.17
26.05.2009;945.0;675.65
27.05.2009;951.0;682.72
28.05.2009;957.75;686.95
29.05.2009;975.5;689.18
01.06.2009;981.75;693.47
02.06.2009;980.0;685.39
03.06.2009;976.75;688.41
04.06.2009;970.75;684.18
05.06.2009;962.0;686.75
08.06.2009;943.75;680.99
09.06.2009;956.0;682.64
10.06.2009;953.75;680.93
11.06.2009;947.5;673.35
12.06.2009;937.25;669.63
15.06.2009;932.25;673.86
16.06.2009;934.0;672.4
17.06.2009;930.5;671.14
18.06.2009;940.5;673.64
19.06.2009;935.25;671.56
22.06.2009;919.25;662.28
23.06.2009;920.75;657.28
24.06.2009;933.5;665.29
25.06.2009;937.25;674.01
26.06.2009;942.0;669.53
29.06.2009;935.5;665.43
30.06.2009;934.5;666.24
01.07.2009;938.25;663.97
02.07.2009;929.5;663.1
03.07.2009;932.5;665.95
06.07.2009;924.5;664.08
07.07.2009;924.0;659.93
08.07.2009;918.0;660.5
09.07.2009;911.75;652.25
10.07.2009;913.0;654.88
13.07.2009;908.5;651.3
14.07.2009;924.75;663.16
15.07.2009;938.0;665.98
16.07.2009;935.0;662.44
17.07.2009;937.5;664.4
20.07.2009;952.75;670.36
21.07.2009;947.75;666.19
22.07.2009;948.25;667.41
23.07.2009;950.0;666.74
24.07.2009;951.5;670.05
27.07.2009;955.0;671.54
28.07.2009;944.25;665.97
29.07.2009;931.0;662.09
30.07.2009;932.5;663.11
31.07.2009;939.0;662.32
03.08.2009;959.75;665.75
04.08.2009;960.5;667.13
05.08.2009;960.5;667.66
06.08.2009;964.0;671.01
07.08.2009;956.0;672.86
10.08.2009;945.0;667.21
11.08.2009;942.75;666.65
12.08.2009;947.25;666.49
13.08.2009;953.5;667.09
14.08.2009;953.5;669.8
17.08.2009;932.75;662.86
18.08.2009;935.0;662.96
19.08.2009;943.0;663.22
20.08.2009;940.5;660.67
21.08.2009;952.5;666.04
24.08.2009;951.5;664.46
25.08.2009;950.5;663.36
26.08.2009;940.5;660.86
27.08.2009;943.0;662.8
28.08.2009;955.5;664.76
31.08.2009;955.5;665.83
01.09.2009;955.0;667.67
02.09.2009;964.75;677.59
03.09.2009;983.0;689.41
04.09.2009;989.0;694.84
07.09.2009;993.0;692.66
08.09.2009;1000.75;689.48
09.09.2009;999.5;685.46
10.09.2009;990.75;680.25
11.09.2009;1008.25;689.99
14.09.2009;999.25;682.99
15.09.2009;996.0;682.26
16.09.2009;1015.75;691.57
